0.000045,9
0.000056,0
0.000071,1
0.000089,8
0.000112,8
0.000141,2
0.000178,1
0.000224,4
0.000282,1
0.000355,0
0.000447,0
0.000562,0
0.000708,0
0.000891,0
0.001122,0
0.001413,0
0.001778,0
0.002239,0
0.002818,0
0.003548,0
0.004467,0
0.005623,0
0.007079,0
0.008913,20
0.011220,0
